"MEASURE","Measure","SEX_ABS","Sex","AGE","Age","INDIGENOUS_STATUS","Indigenous status","REGION_DEATHS","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"4","Deaths","1","Males","0104","1 - 4","1","Non-Indigenous","5","Western Australia","A","Annual","2010","2010",16,,
"4","Deaths","1","Males","0104","1 - 4","1","Non-Indigenous","5","Western Australia","A","Annual","2011","2011",8,,
"4","Deaths","1","Males","0104","1 - 4","1","Non-Indigenous","5","Western Australia","A","Annual","2012","2012",9,,
"4","Deaths","1","Males","0104","1 - 4","1","Non-Indigenous","5","Western Australia","A","Annual","2013","2013",16,,
"4","Deaths","1","Males","0104","1 - 4","1","Non-Indigenous","5","Western Australia","A","Annual","2014","2014",9,,
"4","Deaths","1","Males","0104","1 - 4","1","Non-Indigenous","5","Western Australia","A","Annual","2015","2015",8,,
"4","Deaths","1","Males","0104","1 - 4","1","Non-Indigenous","5","Western Australia","A","Annual","2016","2016",6,,
"4","Deaths","2","Females","0104","1 - 4","1","Non-Indigenous","5","Western Australia","A","Annual","2010","2010",9,,
"4","Deaths","2","Females","0104","1 - 4","1","Non-Indigenous","5","Western Australia","A","Annual","2011","2011",8,,
"4","Deaths","2","Females","0104","1 - 4","1","Non-Indigenous","5","Western Australia","A","Annual","2012","2012",9,,
"4","Deaths","2","Females","0104","1 - 4","1","Non-Indigenous","5","Western Australia","A","Annual","2013","2013",9,,
"4","Deaths","2","Females","0104","1 - 4","1","Non-Indigenous","5","Western Australia","A","Annual","2014","2014",9,,
"4","Deaths","2","Females","0104","1 - 4","1","Non-Indigenous","5","Western Australia","A","Annual","2015","2015",7,,
"4","Deaths","2","Females","0104","1 - 4","1","Non-Indigenous","5","Western Australia","A","Annual","2016","2016",2,,
"4","Deaths","1","Males","0104","1 - 4","1","Non-Indigenous","7","Northern Territory","A","Annual","2010","2010",4,,
"4","Deaths","1","Males","0104","1 - 4","1","Non-Indigenous","7","Northern Territory","A","Annual","2011","2011",3,,
"4","Deaths","1","Males","0104","1 - 4","1","Non-Indigenous","7","Northern Territory","A","Annual","2012","2012",1,,
"4","Deaths","1","Males","0104","1 - 4","1","Non-Indigenous","7","Northern Territory","A","Annual","2013","2013",1,,
"4","Deaths","1","Males","0104","1 - 4","1","Non-Indigenous","7","Northern Territory","A","Annual","2014","2014",3,,
"4","Deaths","1","Males","0104","1 - 4","1","Non-Indigenous","7","Northern Territory","A","Annual","2015","2015",0,,
"4","Deaths","1","Males","0104","1 - 4","1","Non-Indigenous","7","Northern Territory","A","Annual","2016","2016",2,,
"4","Deaths","2","Females","0104","1 - 4","1","Non-Indigenous","7","Northern Territory","A","Annual","2010","2010",0,,
"4","Deaths","2","Females","0104","1 - 4","1","Non-Indigenous","7","Northern Territory","A","Annual","2011","2011",4,,
"4","Deaths","2","Females","0104","1 - 4","1","Non-Indigenous","7","Northern Territory","A","Annual","2012","2012",0,,
"4","Deaths","2","Females","0104","1 - 4","1","Non-Indigenous","7","Northern Territory","A","Annual","2013","2013",1,,
"4","Deaths","2","Females","0104","1 - 4","1","Non-Indigenous","7","Northern Territory","A","Annual","2014","2014",0,,
"4","Deaths","2","Females","0104","1 - 4","1","Non-Indigenous","7","Northern Territory","A","Annual","2015","2015",2,,
"4","Deaths","2","Females","0104","1 - 4","1","Non-Indigenous","7","Northern Territory","A","Annual","2016","2016",0,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2010","2010",25467,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2011","2011",25563,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2012","2012",25663,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2013","2013",25556,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2014","2014",25623,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2015","2015",25816,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2016","2016",25845,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2010","2010",24032,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2011","2011",24079,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2012","2012",24229,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2013","2013",24318,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2014","2014",24375,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2015","2015",24523,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2016","2016",24666,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2010","2010",23208,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2011","2011",23285,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2012","2012",23464,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2013","2013",23717,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2014","2014",24219,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2015","2015",24517,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2016","2016",24621,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2010","2010",22358,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2011","2011",22698,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2012","2012",22853,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2013","2013",23065,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2014","2014",23410,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2015","2015",23720,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2016","2016",23851,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2010","2010",4284,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2011","2011",4391,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2012","2012",4406,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2013","2013",4466,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2014","2014",4505,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2015","2015",4525,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2016","2016",4537,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2010","2010",4182,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2011","2011",4240,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2012","2012",4216,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2013","2013",4248,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2014","2014",4268,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2015","2015",4287,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2016","2016",4320,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2010","2010",10150,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2011","2011",10217,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2012","2012",10259,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2013","2013",10281,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2014","2014",10304,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2015","2015",10342,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2016","2016",10240,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2010","2010",10064,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2011","2011",10237,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2012","2012",10394,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2013","2013",10511,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2014","2014",10531,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2015","2015",10477,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2016","2016",10420,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2010","2010",7762,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2011","2011",7817,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2012","2012",7884,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2013","2013",7919,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2014","2014",7932,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2015","2015",7905,,
"1","Population","1","Males","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2016","2016",7813,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2010","2010",7251,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2011","2011",7289,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2012","2012",7330,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2013","2013",7338,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2014","2014",7324,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2015","2015",7270,,
"1","Population","2","Females","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2016","2016",7152,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2010","2010",3,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2011","2011",2,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2012","2012",2,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2013","2013",1,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2014","2014",3,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2015","2015",3,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2016","2016",4,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2010","2010",4,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2011","2011",4,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2012","2012",1,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2013","2013",2,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2014","2014",2,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2015","2015",1,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","1","New South Wales","A","Annual","2016","2016",1,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2010","2010",4,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2011","2011",1,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2012","2012",4,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2013","2013",11,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2014","2014",2,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2015","2015",8,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2016","2016",5,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2010","2010",3,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2011","2011",4,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2012","2012",3,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2013","2013",0,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2014","2014",4,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2015","2015",6,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","3","Queensland","A","Annual","2016","2016",5,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2010","2010",0,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2011","2011",4,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2012","2012",0,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2013","2013",2,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2014","2014",3,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2015","2015",2,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2016","2016",1,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2010","2010",3,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2011","2011",0,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2012","2012",3,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2013","2013",2,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2014","2014",3,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2015","2015",0,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","4","South Australia","A","Annual","2016","2016",3,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2010","2010",4,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2011","2011",5,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2012","2012",3,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2013","2013",2,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2014","2014",7,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2015","2015",4,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2016","2016",5,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2010","2010",4,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2011","2011",2,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2012","2012",4,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2013","2013",5,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2014","2014",2,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2015","2015",4,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","5","Western Australia","A","Annual","2016","2016",3,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2010","2010",4,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2011","2011",5,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2012","2012",4,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2013","2013",1,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2014","2014",6,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2015","2015",5,,
"4","Deaths","1","Males","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2016","2016",4,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2010","2010",3,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2011","2011",2,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2012","2012",6,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2013","2013",4,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2014","2014",2,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2015","2015",4,,
"4","Deaths","2","Females","0514","5 - 14","4","Indigenous","7","Northern Territory","A","Annual","2016","2016",2,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2010","2010",430239,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2011","2011",434320,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2012","2012",437356,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2013","2013",442860,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2014","2014",449279,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2015","2015",456370,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2016","2016",463510,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2010","2010",406814,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2011","2011",409960,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2012","2012",412755,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2013","2013",417894,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2014","2014",424137,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2015","2015",431127,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2016","2016",438179,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2010","2010",273156,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2011","2011",277911,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2012","2012",282921,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2013","2013",288357,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2014","2014",293293,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2015","2015",297656,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2016","2016",302309,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2010","2010",259534,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2011","2011",263614,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2012","2012",267524,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2013","2013",272084,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2014","2014",276654,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2015","2015",281265,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2016","2016",286309,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2010","2010",94395,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2011","2011",94433,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2012","2012",94930,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2013","2013",95569,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2014","2014",96548,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2015","2015",97461,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2016","2016",98582,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2010","2010",90180,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2011","2011",90169,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2012","2012",90766,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2013","2013",91347,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2014","2014",92085,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2015","2015",93083,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2016","2016",94078,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2010","2010",138416,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2011","2011",140872,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2012","2012",144428,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2013","2013",148133,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2014","2014",150460,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2015","2015",152978,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2016","2016",155153,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2010","2010",132026,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2011","2011",135320,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2012","2012",138434,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2013","2013",141820,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2014","2014",143729,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2015","2015",145693,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2016","2016",147717,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2010","2010",9846,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2011","2011",9824,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2012","2012",9738,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2013","2013",9707,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2014","2014",9567,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2015","2015",9656,,
"1","Population","1","Males","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2016","2016",9840,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2010","2010",9165,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2011","2011",9212,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2012","2012",9134,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2013","2013",9273,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2014","2014",9216,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2015","2015",9256,,
"1","Population","2","Females","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2016","2016",9437,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2010","2010",41,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2011","2011",43,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2012","2012",40,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2013","2013",37,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2014","2014",37,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2015","2015",44,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2016","2016",46,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2010","2010",28,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2011","2011",28,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2012","2012",37,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2013","2013",30,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2014","2014",42,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2015","2015",33,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","1","New South Wales","A","Annual","2016","2016",24,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2010","2010",39,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2011","2011",33,,
