"MEASURE","Measure","SEX_ABS","Sex","AGE","Age","ASGS_2011","State/Territory","PROJ_SERIES","Projection series","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"POP_PROJ","Projected population","2","Females","A65","65 - 69","8","Australian Capital Territory","2","Series B","A","Annual","2011","2011",65,,
"POP_PROJ","Projected population","2","Females","A65","65 - 69","8","Australian Capital Territory","2","Series B","A","Annual","2012","2012",70,,
"POP_PROJ","Projected population","2","Females","A65","65 - 69","8","Australian Capital Territory","2","Series B","A","Annual","2013","2013",73,,
"POP_PROJ","Projected population","2","Females","A65","65 - 69","8","Australian Capital Territory","2","Series B","A","Annual","2014","2014",77,,
"POP_PROJ","Projected population","2","Females","A65","65 - 69","8","Australian Capital Territory","2","Series B","A","Annual","2015","2015",83,,
"POP_PROJ","Projected population","2","Females","A65","65 - 69","8","Australian Capital Territory","2","Series B","A","Annual","2016","2016",92,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","1","New South Wales","2","Series B","A","Annual","2011","2011",995,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","1","New South Wales","2","Series B","A","Annual","2012","2012",1077,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","1","New South Wales","2","Series B","A","Annual","2013","2013",1153,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","1","New South Wales","2","Series B","A","Annual","2014","2014",1225,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","1","New South Wales","2","Series B","A","Annual","2015","2015",1349,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","1","New South Wales","2","Series B","A","Annual","2016","2016",1462,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","1","New South Wales","2","Series B","A","Annual","2011","2011",1150,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","1","New South Wales","2","Series B","A","Annual","2012","2012",1207,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","1","New South Wales","2","Series B","A","Annual","2013","2013",1294,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","1","New South Wales","2","Series B","A","Annual","2014","2014",1386,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","1","New South Wales","2","Series B","A","Annual","2015","2015",1427,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","1","New South Wales","2","Series B","A","Annual","2016","2016",1509,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","2","Victoria","2","Series B","A","Annual","2011","2011",210,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","2","Victoria","2","Series B","A","Annual","2012","2012",220,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","2","Victoria","2","Series B","A","Annual","2013","2013",247,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","2","Victoria","2","Series B","A","Annual","2014","2014",249,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","2","Victoria","2","Series B","A","Annual","2015","2015",266,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","2","Victoria","2","Series B","A","Annual","2016","2016",281,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","2","Victoria","2","Series B","A","Annual","2011","2011",255,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","2","Victoria","2","Series B","A","Annual","2012","2012",260,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","2","Victoria","2","Series B","A","Annual","2013","2013",276,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","2","Victoria","2","Series B","A","Annual","2014","2014",304,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","2","Victoria","2","Series B","A","Annual","2015","2015",319,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","2","Victoria","2","Series B","A","Annual","2016","2016",316,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","3","Queensland","2","Series B","A","Annual","2011","2011",650,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","3","Queensland","2","Series B","A","Annual","2012","2012",697,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","3","Queensland","2","Series B","A","Annual","2013","2013",741,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","3","Queensland","2","Series B","A","Annual","2014","2014",788,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","3","Queensland","2","Series B","A","Annual","2015","2015",846,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","3","Queensland","2","Series B","A","Annual","2016","2016",944,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","3","Queensland","2","Series B","A","Annual","2011","2011",854,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","3","Queensland","2","Series B","A","Annual","2012","2012",921,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","3","Queensland","2","Series B","A","Annual","2013","2013",978,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","3","Queensland","2","Series B","A","Annual","2014","2014",1043,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","3","Queensland","2","Series B","A","Annual","2015","2015",1127,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","3","Queensland","2","Series B","A","Annual","2016","2016",1219,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","4","South Australia","2","Series B","A","Annual","2011","2011",144,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","4","South Australia","2","Series B","A","Annual","2012","2012",162,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","4","South Australia","2","Series B","A","Annual","2013","2013",182,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","4","South Australia","2","Series B","A","Annual","2014","2014",193,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","4","South Australia","2","Series B","A","Annual","2015","2015",206,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","4","South Australia","2","Series B","A","Annual","2016","2016",209,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","4","South Australia","2","Series B","A","Annual","2011","2011",206,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","4","South Australia","2","Series B","A","Annual","2012","2012",231,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","4","South Australia","2","Series B","A","Annual","2013","2013",231,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","4","South Australia","2","Series B","A","Annual","2014","2014",234,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","4","South Australia","2","Series B","A","Annual","2015","2015",247,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","4","South Australia","2","Series B","A","Annual","2016","2016",264,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","5","Western Australia","2","Series B","A","Annual","2011","2011",270,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","5","Western Australia","2","Series B","A","Annual","2012","2012",305,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","5","Western Australia","2","Series B","A","Annual","2013","2013",353,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","5","Western Australia","2","Series B","A","Annual","2014","2014",395,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","5","Western Australia","2","Series B","A","Annual","2015","2015",406,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","5","Western Australia","2","Series B","A","Annual","2016","2016",435,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","5","Western Australia","2","Series B","A","Annual","2011","2011",394,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","5","Western Australia","2","Series B","A","Annual","2012","2012",419,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","5","Western Australia","2","Series B","A","Annual","2013","2013",446,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","5","Western Australia","2","Series B","A","Annual","2014","2014",463,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","5","Western Australia","2","Series B","A","Annual","2015","2015",484,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","5","Western Australia","2","Series B","A","Annual","2016","2016",515,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","6","Tasmania","2","Series B","A","Annual","2011","2011",0,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","6","Tasmania","2","Series B","A","Annual","2012","2012",0,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","6","Tasmania","2","Series B","A","Annual","2013","2013",0,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","6","Tasmania","2","Series B","A","Annual","2014","2014",0,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","6","Tasmania","2","Series B","A","Annual","2015","2015",0,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","6","Tasmania","2","Series B","A","Annual","2016","2016",0,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","6","Tasmania","2","Series B","A","Annual","2011","2011",0,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","6","Tasmania","2","Series B","A","Annual","2012","2012",0,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","6","Tasmania","2","Series B","A","Annual","2013","2013",0,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","6","Tasmania","2","Series B","A","Annual","2014","2014",0,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","6","Tasmania","2","Series B","A","Annual","2015","2015",0,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","6","Tasmania","2","Series B","A","Annual","2016","2016",0,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","7","Northern Territory","2","Series B","A","Annual","2011","2011",230,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","7","Northern Territory","2","Series B","A","Annual","2012","2012",255,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","7","Northern Territory","2","Series B","A","Annual","2013","2013",283,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","7","Northern Territory","2","Series B","A","Annual","2014","2014",313,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","7","Northern Territory","2","Series B","A","Annual","2015","2015",346,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","7","Northern Territory","2","Series B","A","Annual","2016","2016",382,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","7","Northern Territory","2","Series B","A","Annual","2011","2011",325,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","7","Northern Territory","2","Series B","A","Annual","2012","2012",332,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","7","Northern Territory","2","Series B","A","Annual","2013","2013",343,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","7","Northern Territory","2","Series B","A","Annual","2014","2014",361,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","7","Northern Territory","2","Series B","A","Annual","2015","2015",384,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","7","Northern Territory","2","Series B","A","Annual","2016","2016",413,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","8","Australian Capital Territory","2","Series B","A","Annual","2011","2011",0,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","8","Australian Capital Territory","2","Series B","A","Annual","2012","2012",0,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","8","Australian Capital Territory","2","Series B","A","Annual","2013","2013",0,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","8","Australian Capital Territory","2","Series B","A","Annual","2014","2014",0,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","8","Australian Capital Territory","2","Series B","A","Annual","2015","2015",0,,
"POP_PROJ","Projected population","1","Males","A70","70 - 74","8","Australian Capital Territory","2","Series B","A","Annual","2016","2016",0,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","8","Australian Capital Territory","2","Series B","A","Annual","2011","2011",0,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","8","Australian Capital Territory","2","Series B","A","Annual","2012","2012",0,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","8","Australian Capital Territory","2","Series B","A","Annual","2013","2013",0,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","8","Australian Capital Territory","2","Series B","A","Annual","2014","2014",0,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","8","Australian Capital Territory","2","Series B","A","Annual","2015","2015",0,,
"POP_PROJ","Projected population","2","Females","A70","70 - 74","8","Australian Capital Territory","2","Series B","A","Annual","2016","2016",0,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","1","New South Wales","2","Series B","A","Annual","2011","2011",574,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","1","New South Wales","2","Series B","A","Annual","2012","2012",610,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","1","New South Wales","2","Series B","A","Annual","2013","2013",676,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","1","New South Wales","2","Series B","A","Annual","2014","2014",724,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","1","New South Wales","2","Series B","A","Annual","2015","2015",749,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","1","New South Wales","2","Series B","A","Annual","2016","2016",811,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","1","New South Wales","2","Series B","A","Annual","2011","2011",703,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","1","New South Wales","2","Series B","A","Annual","2012","2012",740,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","1","New South Wales","2","Series B","A","Annual","2013","2013",762,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","1","New South Wales","2","Series B","A","Annual","2014","2014",797,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","1","New South Wales","2","Series B","A","Annual","2015","2015",866,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","1","New South Wales","2","Series B","A","Annual","2016","2016",920,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","2","Victoria","2","Series B","A","Annual","2011","2011",115,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","2","Victoria","2","Series B","A","Annual","2012","2012",118,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","2","Victoria","2","Series B","A","Annual","2013","2013",128,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","2","Victoria","2","Series B","A","Annual","2014","2014",140,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","2","Victoria","2","Series B","A","Annual","2015","2015",151,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","2","Victoria","2","Series B","A","Annual","2016","2016",169,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","2","Victoria","2","Series B","A","Annual","2011","2011",173,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","2","Victoria","2","Series B","A","Annual","2012","2012",175,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","2","Victoria","2","Series B","A","Annual","2013","2013",170,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","2","Victoria","2","Series B","A","Annual","2014","2014",168,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","2","Victoria","2","Series B","A","Annual","2015","2015",171,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","2","Victoria","2","Series B","A","Annual","2016","2016",188,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","3","Queensland","2","Series B","A","Annual","2011","2011",367,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","3","Queensland","2","Series B","A","Annual","2012","2012",376,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","3","Queensland","2","Series B","A","Annual","2013","2013",393,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","3","Queensland","2","Series B","A","Annual","2014","2014",422,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","3","Queensland","2","Series B","A","Annual","2015","2015",450,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","3","Queensland","2","Series B","A","Annual","2016","2016",468,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","3","Queensland","2","Series B","A","Annual","2011","2011",529,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","3","Queensland","2","Series B","A","Annual","2012","2012",547,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","3","Queensland","2","Series B","A","Annual","2013","2013",545,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","3","Queensland","2","Series B","A","Annual","2014","2014",590,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","3","Queensland","2","Series B","A","Annual","2015","2015",626,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","3","Queensland","2","Series B","A","Annual","2016","2016",685,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","4","South Australia","2","Series B","A","Annual","2011","2011",89,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","4","South Australia","2","Series B","A","Annual","2012","2012",92,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","4","South Australia","2","Series B","A","Annual","2013","2013",86,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","4","South Australia","2","Series B","A","Annual","2014","2014",92,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","4","South Australia","2","Series B","A","Annual","2015","2015",98,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","4","South Australia","2","Series B","A","Annual","2016","2016",110,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","4","South Australia","2","Series B","A","Annual","2011","2011",140,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","4","South Australia","2","Series B","A","Annual","2012","2012",148,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","4","South Australia","2","Series B","A","Annual","2013","2013",158,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","4","South Australia","2","Series B","A","Annual","2014","2014",166,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","4","South Australia","2","Series B","A","Annual","2015","2015",164,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","4","South Australia","2","Series B","A","Annual","2016","2016",170,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","5","Western Australia","2","Series B","A","Annual","2011","2011",172,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","5","Western Australia","2","Series B","A","Annual","2012","2012",176,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","5","Western Australia","2","Series B","A","Annual","2013","2013",176,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","5","Western Australia","2","Series B","A","Annual","2014","2014",175,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","5","Western Australia","2","Series B","A","Annual","2015","2015",192,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","5","Western Australia","2","Series B","A","Annual","2016","2016",216,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","5","Western Australia","2","Series B","A","Annual","2011","2011",242,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","5","Western Australia","2","Series B","A","Annual","2012","2012",239,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","5","Western Australia","2","Series B","A","Annual","2013","2013",244,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","5","Western Australia","2","Series B","A","Annual","2014","2014",249,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","5","Western Australia","2","Series B","A","Annual","2015","2015",277,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","5","Western Australia","2","Series B","A","Annual","2016","2016",302,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","6","Tasmania","2","Series B","A","Annual","2011","2011",0,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","6","Tasmania","2","Series B","A","Annual","2012","2012",0,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","6","Tasmania","2","Series B","A","Annual","2013","2013",0,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","6","Tasmania","2","Series B","A","Annual","2014","2014",0,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","6","Tasmania","2","Series B","A","Annual","2015","2015",0,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","6","Tasmania","2","Series B","A","Annual","2016","2016",0,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","6","Tasmania","2","Series B","A","Annual","2011","2011",0,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","6","Tasmania","2","Series B","A","Annual","2012","2012",0,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","6","Tasmania","2","Series B","A","Annual","2013","2013",0,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","6","Tasmania","2","Series B","A","Annual","2014","2014",0,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","6","Tasmania","2","Series B","A","Annual","2015","2015",0,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","6","Tasmania","2","Series B","A","Annual","2016","2016",0,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","7","Northern Territory","2","Series B","A","Annual","2011","2011",131,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","7","Northern Territory","2","Series B","A","Annual","2012","2012",141,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","7","Northern Territory","2","Series B","A","Annual","2013","2013",152,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","7","Northern Territory","2","Series B","A","Annual","2014","2014",167,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","7","Northern Territory","2","Series B","A","Annual","2015","2015",184,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","7","Northern Territory","2","Series B","A","Annual","2016","2016",204,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","7","Northern Territory","2","Series B","A","Annual","2011","2011",220,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","7","Northern Territory","2","Series B","A","Annual","2012","2012",226,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","7","Northern Territory","2","Series B","A","Annual","2013","2013",230,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","7","Northern Territory","2","Series B","A","Annual","2014","2014",232,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","7","Northern Territory","2","Series B","A","Annual","2015","2015",239,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","7","Northern Territory","2","Series B","A","Annual","2016","2016",248,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","8","Australian Capital Territory","2","Series B","A","Annual","2011","2011",0,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","8","Australian Capital Territory","2","Series B","A","Annual","2012","2012",0,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","8","Australian Capital Territory","2","Series B","A","Annual","2013","2013",0,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","8","Australian Capital Territory","2","Series B","A","Annual","2014","2014",0,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","8","Australian Capital Territory","2","Series B","A","Annual","2015","2015",0,,
"POP_PROJ","Projected population","1","Males","A75","75 - 79","8","Australian Capital Territory","2","Series B","A","Annual","2016","2016",0,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","8","Australian Capital Territory","2","Series B","A","Annual","2011","2011",0,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","8","Australian Capital Territory","2","Series B","A","Annual","2012","2012",0,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","8","Australian Capital Territory","2","Series B","A","Annual","2013","2013",0,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","8","Australian Capital Territory","2","Series B","A","Annual","2014","2014",0,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","8","Australian Capital Territory","2","Series B","A","Annual","2015","2015",0,,
"POP_PROJ","Projected population","2","Females","A75","75 - 79","8","Australian Capital Territory","2","Series B","A","Annual","2016","2016",0,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","1","New South Wales","2","Series B","A","Annual","2011","2011",255,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","1","New South Wales","2","Series B","A","Annual","2012","2012",304,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","1","New South Wales","2","Series B","A","Annual","2013","2013",319,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","1","New South Wales","2","Series B","A","Annual","2014","2014",349,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","1","New South Wales","2","Series B","A","Annual","2015","2015",374,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","1","New South Wales","2","Series B","A","Annual","2016","2016",408,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","1","New South Wales","2","Series B","A","Annual","2011","2011",440,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","1","New South Wales","2","Series B","A","Annual","2012","2012",447,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","1","New South Wales","2","Series B","A","Annual","2013","2013",470,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","1","New South Wales","2","Series B","A","Annual","2014","2014",464,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","1","New South Wales","2","Series B","A","Annual","2015","2015",465,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","1","New South Wales","2","Series B","A","Annual","2016","2016",486,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","2","Victoria","2","Series B","A","Annual","2011","2011",75,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","2","Victoria","2","Series B","A","Annual","2012","2012",83,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","2","Victoria","2","Series B","A","Annual","2013","2013",84,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","2","Victoria","2","Series B","A","Annual","2014","2014",80,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","2","Victoria","2","Series B","A","Annual","2015","2015",78,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","2","Victoria","2","Series B","A","Annual","2016","2016",73,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","2","Victoria","2","Series B","A","Annual","2011","2011",112,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","2","Victoria","2","Series B","A","Annual","2012","2012",111,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","2","Victoria","2","Series B","A","Annual","2013","2013",113,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","2","Victoria","2","Series B","A","Annual","2014","2014",110,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","2","Victoria","2","Series B","A","Annual","2015","2015",111,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","2","Victoria","2","Series B","A","Annual","2016","2016",108,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","3","Queensland","2","Series B","A","Annual","2011","2011",189,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","3","Queensland","2","Series B","A","Annual","2012","2012",201,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","3","Queensland","2","Series B","A","Annual","2013","2013",210,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","3","Queensland","2","Series B","A","Annual","2014","2014",220,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","3","Queensland","2","Series B","A","Annual","2015","2015",224,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","3","Queensland","2","Series B","A","Annual","2016","2016",236,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","3","Queensland","2","Series B","A","Annual","2011","2011",310,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","3","Queensland","2","Series B","A","Annual","2012","2012",315,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","3","Queensland","2","Series B","A","Annual","2013","2013",338,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","3","Queensland","2","Series B","A","Annual","2014","2014",331,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","3","Queensland","2","Series B","A","Annual","2015","2015",346,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","3","Queensland","2","Series B","A","Annual","2016","2016",368,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","4","South Australia","2","Series B","A","Annual","2011","2011",49,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","4","South Australia","2","Series B","A","Annual","2012","2012",54,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","4","South Australia","2","Series B","A","Annual","2013","2013",63,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","4","South Australia","2","Series B","A","Annual","2014","2014",64,,
